ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,
PA-085,Mercer County,Pennsylvania,59.6,1.8,108,57.8,
PA-087,Mifflin County,Pennsylvania,61.6,1.5,110,60,
PA-089,Monroe County,Pennsylvania,58.7,2.3,114,56.4,
PA-091,Montgomery County,Pennsylvania,64.7,2.8,114,61.9,
PA-093,Montour County,Pennsylvania,61.3,1.9,111,59.3,
PA-095,Northampton County,Pennsylvania,62.7,2.7,116,60,
PA-097,Northumberland County,Pennsylvania,61.2,2,111,59.2,
PA-099,Perry County,Pennsylvania,62.3,2,112,60.3,
PA-101,Philadelphia County,Pennsylvania,66.2,3.6,125,62.6,
PA-103,Pike County,Pennsylvania,58.8,2.6,116,56.2,
PA-105,Potter County,Pennsylvania,57.7,1.8,110,55.9,
PA-107,Schuylkill County,Pennsylvania,60,1.9,112,58.1,
PA-109,Snyder County,Pennsylvania,61.6,1.9,111,59.7,
PA-111,Somerset County,Pennsylvania,58.5,1.2,98,57.2,
PA-113,Sullivan County,Pennsylvania,55.7,1.6,106,54.1,
PA-115,Susquehanna County,Pennsylvania,58,2.2,115,55.8,
PA-117,Tioga County,Pennsylvania,57.8,1.7,110,56,
PA-119,Union County,Pennsylvania,60.9,1.8,110,59.1,
PA-121,Venango County,Pennsylvania,59,1.7,104,57.4,
PA-123,Warren County,Pennsylvania,57.8,2,112,55.8,
PA-125,Washington County,Pennsylvania,62,0.8,88,61.1,
PA-127,Wayne County,Pennsylvania,58.3,2.6,118,55.7,
PA-129,Westmoreland County,Pennsylvania,61.4,1,95,60.4,
PA-131,Wyoming County,Pennsylvania,58.6,2.4,118,56.2,
PA-133,York County,Pennsylvania,64.1,2.4,117,61.7,
RI-001,Bristol County,Rhode Island,62,3.7,126,58.3,
RI-003,Kent County,Rhode Island,61.9,3.9,126,58,
RI-005,Newport County,Rhode Island,61.8,3.9,128,57.9,
RI-007,Providence County,Rhode Island,61.6,3.6,126,58,
RI-009,Washington County,Rhode Island,61.9,3.9,126,58,
SC-001,Abbeville County,South Carolina,73.7,1.2,103,72.6,
SC-003,Aiken County,South Carolina,76,1,98,74.9,
SC-005,Allendale County,South Carolina,76.9,1.2,107,75.7,
SC-007,Anderson County,South Carolina,73,1.5,111,71.5,
SC-009,Bamberg County,South Carolina,76,0.3,81,75.7,
SC-011,Barnwell County,South Carolina,76.4,1,99,75.5,
SC-013,Beaufort County,South Carolina,77.3,2.1,122,75.2,
SC-015,Berkeley County,South Carolina,76.5,0.7,91,75.9,
SC-017,Calhoun County,South Carolina,76,0.9,98,75.2,
SC-019,Charleston County,South Carolina,75.9,0.7,91,75.2,
SC-021,Cherokee County,South Carolina,72.4,1,96,71.5,
SC-023,Chester County,South Carolina,73.1,0.3,84,72.8,
SC-025,Chesterfield County,South Carolina,74.2,1.4,106,72.8,
SC-027,Clarendon County,South Carolina,76.1,0.7,96,75.4,
SC-029,Colleton County,South Carolina,76.9,1.1,106,75.8,
SC-031,Darlington County,South Carolina,75.5,1.8,114,73.7,
SC-033,Dillon County,South Carolina,75.7,1.6,112,74.1,
SC-035,Dorchester County,South Carolina,76.9,0.8,95,76.1,
SC-037,Edgefield County,South Carolina,74.6,0.3,84,74.3,
SC-039,Fairfield County,South Carolina,74.2,0.4,91,73.7,
SC-041,Florence County,South Carolina,76.1,1.4,107,74.7,
SC-043,Georgetown County,South Carolina,75.4,0.6,88,74.7,
SC-045,Greenville County,South Carolina,71.3,1.4,107,69.9,
SC-047,Greenwood County,South Carolina,74,0.9,97,73.1,
SC-049,Hampton County,South Carolina,77.1,1.3,108,75.8,
SC-051,Horry County,South Carolina,74.8,0.8,90,74,
SC-053,Jasper County,South Carolina,77.9,1.9,119,76,
SC-055,Kershaw County,South Carolina,74.5,1,100,73.5,
SC-057,Lancaster County,South Carolina,73.4,1.1,99,72.3,
SC-059,Laurens County,South Carolina,73.3,0.9,97,72.4,
SC-061,Lee County,South Carolina,75.4,1.5,115,73.9,
SC-063,Lexington County,South Carolina,75.6,1.3,103,74.3,
SC-065,McCormick County,South Carolina,74.2,0.6,92,73.6,
SC-067,Marion County,South Carolina,75.6,1,99,74.6,
SC-069,Marlboro County,South Carolina,75.2,1.7,112,73.5,
SC-071,Newberry County,South Carolina,74.6,1.1,103,73.5,
SC-073,Oconee County,South Carolina,71,0.2,77,70.8,
SC-075,Orangeburg County,South Carolina,76.4,0.7,97,75.6,
SC-077,Pickens County,South Carolina,71.1,0.9,99,70.2,
SC-079,Richland County,South Carolina,75.2,0.7,93,74.5,
SC-081,Saluda County,South Carolina,74.8,0.9,99,73.9,
SC-083,Spartanburg County,South Carolina,72.1,0.9,98,71.2,
SC-085,Sumter County,South Carolina,75.7,1.1,105,74.6,
SC-087,Union County,South Carolina,73,0.3,76,72.7,
SC-089,Williamsburg County,South Carolina,76.2,0.7,84,75.6,
SC-091,York County,South Carolina,72.6,1,96,71.7,
SD-003,Aurora County,South Dakota,59.7,1.8,105,57.9,
SD-005,Beadle County,South Dakota,57.6,0.8,82,56.8,
SD-007,Bennett County,South Dakota,61.6,2.4,109,59.3,
SD-009,Bon Homme County,South Dakota,61.1,1.6,106,59.4,
SD-011,Brookings County,South Dakota,53.9,-0.2,61,54,
SD-013,Brown County,South Dakota,53.4,-0.2,54,53.6,
SD-015,Brule County,South Dakota,60.4,2,102,58.5,
SD-017,Buffalo County,South Dakota,59.2,1.6,96,57.6,
SD-019,Butte County,South Dakota,59.7,1.9,96,57.8,
SD-021,Campbell County,South Dakota,54.1,-0.4,51,54.5,
SD-023,Charles Mix County,South Dakota,61.6,1.8,107,59.8,
SD-025,Clark County,South Dakota,53.9,0,67,53.8,
SD-027,Clay County,South Dakota,60.1,1.3,93,58.8,
SD-029,Codington County,South Dakota,52.3,-0.3,58,52.6,
SD-031,Corson County,South Dakota,55.6,0.4,75,55.2,
SD-033,Custer County,South Dakota,59.4,1.8,102,57.6,
SD-035,Davison County,South Dakota,59.1,0.7,78,58.3,
SD-037,Day County,South Dakota,51.3,-0.8,43,52.1,
SD-039,Deuel County,South Dakota,52.5,-0.1,61,52.6,
SD-041,Dewey County,South Dakota,57.5,1.2,87,56.3,
SD-043,Douglas County,South Dakota,60.4,1.4,96,59,
SD-045,Edmunds County,South Dakota,54,-0.5,52,54.5,
SD-047,Fall River County,South Dakota,62.5,2,103,60.5,
SD-049,Faulk County,South Dakota,55.2,0.1,71,55.1,
SD-051,Grant County,South Dakota,52.9,-0.3,53,53.2,
SD-053,Gregory County,South Dakota,61.5,2.2,110,59.2,
SD-055,Haakon County,South Dakota,60.7,1.9,98,58.8,
SD-057,Hamlin County,South Dakota,53.8,0.5,76,53.3,
SD-059,Hand County,South Dakota,56.9,0.6,75,56.3,
SD-061,Hanson County,South Dakota,58.4,0.5,73,57.9,
SD-063,Harding County,South Dakota,57.7,2.2,103,55.5,
SD-065,Hughes County,South Dakota,59.4,1.3,89,58.2,
SD-067,Hutchinson County,South Dakota,59.8,1.2,94,58.6,
SD-069,Hyde County,South Dakota,57.2,1,82,56.2,
SD-071,Jackson County,South Dakota,61.8,1.6,98,60.2,
SD-073,Jerauld County,South Dakota,57.9,1.2,87,56.7,
SD-075,Jones County,South Dakota,60.6,0.7,82,59.8,
SD-077,Kingsbury County,South Dakota,55.5,0.5,76,54.9,
SD-079,Lake County,South Dakota,55.5,0.1,64,55.4,
SD-081,Lawrence County,South Dakota,56.1,1,86,55,
SD-083,Lincoln County,South Dakota,58.5,1.2,93,57.3,
SD-085,Lyman County,South Dakota,60.8,1.5,95,59.3,
SD-087,McCook County,South Dakota,57.8,0.8,83,57,
SD-089,McPherson County,South Dakota,52,-1.3,35,53.3,
SD-091,Marshall County,South Dakota,50.3,-1.5,27,51.8,
SD-093,Meade County,South Dakota,60.3,2.2,105,58.2,
SD-095,Mellette County,South Dakota,62,1.5,99,60.5,
SD-097,Miner County,South Dakota,56.8,0.3,68,56.6,
SD-099,Minnehaha County,South Dakota,57.5,1.4,94,56.1,
SD-101,Moody County,South Dakota,54.9,-0.3,57,55.1,
SD-102,Oglala Lakota County,South Dakota,62.4,2.3,105,60.1,
SD-103,Pennington County,South Dakota,60.1,2.2,105,57.9,
SD-105,Perkins County,South Dakota,57.5,1.9,96,55.6,
SD-107,Potter County,South Dakota,55.7,0.5,74,55.3,
SD-109,Roberts County,South Dakota,52,-0.9,37,52.8,
SD-111,Sanborn County,South Dakota,58.1,0.4,74,57.7,
SD-115,Spink County,South Dakota,56.1,0.5,78,55.6,
SD-117,Stanley County,South Dakota,59.9,1.3,87,58.6,
SD-119,Sully County,South Dakota,58.1,1.1,85,57,
SD-121,Todd County,South Dakota,61.9,2.2,111,59.6,
SD-123,Tripp County,South Dakota,62.1,2.4,109,59.8,
SD-125,Turner County,South Dakota,59.1,1.3,95,57.7,
SD-127,Union County,South Dakota,60.1,1.4,101,58.6,
SD-129,Walworth County,South Dakota,54.8,0.1,65,54.7,
SD-135,Yankton County,South Dakota,60.2,1.4,100,58.7,
SD-137,Ziebach County,South Dakota,59.1,2.3,100,56.8,
TN-001,Anderson County,Tennessee,68.5,0.9,93,67.6,
TN-003,Bedford County,Tennessee,71.3,0.8,99,70.5,
TN-005,Benton County,Tennessee,70.8,0.3,80,70.6,
TN-007,Bledsoe County,Tennessee,67.8,0.6,91,67.2,
TN-009,Blount County,Tennessee,69.6,1.3,104,68.3,
TN-011,Bradley County,Tennessee,71.2,0.7,89,70.5,
TN-013,Campbell County,Tennessee,66.3,0.1,69,66.2,
TN-015,Cannon County,Tennessee,70.3,0.8,96,69.5,
TN-017,Carroll County,Tennessee,70.4,0.1,72,70.4,
TN-019,Carter County,Tennessee,65.8,2,113,63.9,
TN-021,Cheatham County,Tennessee,71,1.4,106,69.6,
TN-023,Chester County,Tennessee,72,1,99,71,
TN-025,Claiborne County,Tennessee,67.4,0.4,80,67,
TN-027,Clay County,Tennessee,70,0.7,92,69.3,
TN-029,Cocke County,Tennessee,69.2,1.6,113,67.5,
TN-031,Coffee County,Tennessee,70.3,0.8,99,69.4,
TN-033,Crockett County,Tennessee,71.2,1,98,70.2,
TN-035,Cumberland County,Tennessee,65.8,0.1,71,65.7,
TN-037,Davidson County,Tennessee,71.4,1.6,111,69.7,
TN-039,Decatur County,Tennessee,71.7,0,71,71.7,
TN-041,DeKalb County,Tennessee,70.4,0.7,93,69.7,
TN-043,Dickson County,Tennessee,70.9,1.4,107,69.5,
TN-045,Dyer County,Tennessee,70.6,0.9,95,69.7,
TN-047,Fayette County,Tennessee,72.4,1.4,104,71.1,
TN-049,Fentress County,Tennessee,66.1,0.3,77,65.8,
TN-051,Franklin County,Tennessee,70.3,0.7,96,69.6,
TN-053,Gibson County,Tennessee,70.4,0.5,81,70,
TN-055,Giles County,Tennessee,70.3,-0.4,49,70.7,
TN-057,Grainger County,Tennessee,69.1,1.2,102,67.9,
TN-059,Greene County,Tennessee,68.9,1.2,98,67.7,
TN-061,Grundy County,Tennessee,67.3,0.5,87,66.8,
TN-063,Hamblen County,Tennessee,69.7,1.5,106,68.3,
TN-065,Hamilton County,Tennessee,70.9,0.9,94,70,
TN-067,Hancock County,Tennessee,68.3,1.3,107,67,
TN-069,Hardeman County,Tennessee,72.3,1.3,105,70.9,
TN-071,Hardin County,Tennessee,72.3,0.4,84,71.9,
TN-073,Hawkins County,Tennessee,69,1.3,107,67.6,
TN-075,Haywood County,Tennessee,71.7,1.3,99,70.4,
TN-077,Henderson County,Tennessee,71.5,0.5,89,71,
TN-079,Henry County,Tennessee,69.5,-0.2,61,69.7,
TN-081,Hickman County,Tennessee,71.2,0.8,95,70.4,
TN-083,Houston County,Tennessee,70.6,1,101,69.6,
TN-085,Humphreys County,Tennessee,71.1,0.8,96,70.2,
TN-087,Jackson County,Tennessee,70.5,0.8,95,69.7,
TN-089,Jefferson County,Tennessee,70.4,1.6,114,68.8,
TN-091,Johnson County,Tennessee,63.6,1.3,102,62.4,
TN-093,Knox County,Tennessee,70.3,1.4,109,68.8,
TN-095,Lake County,Tennessee,69.8,0.4,79,69.4,
TN-097,Lauderdale County,Tennessee,71,0.8,93,70.1,
TN-099,Lawrence County,Tennessee,70.4,-0.1,61,70.5,
TN-101,Lewis County,Tennessee,70.4,0.1,78,70.3,
TN-103,Lincoln County,Tennessee,71.2,0.1,73,71,
TN-105,Loudon County,Tennessee,70.5,1.1,97,69.4,
TN-107,McMinn County,Tennessee,71.1,1.1,99,70,
TN-109,McNairy County,Tennessee,72.3,0.9,98,71.4,
TN-111,Macon County,Tennessee,69.7,0.7,89,69,
TN-113,Madison County,Tennessee,71.7,1.1,96,70.6,
TN-115,Marion County,Tennessee,69.2,0.4,87,68.8,
TN-117,Marshall County,Tennessee,71.2,0.6,96,70.6,
TN-119,Maury County,Tennessee,71.2,0.8,98,70.4,
TN-121,Meigs County,Tennessee,70.9,0.8,94,70.1,
TN-123,Monroe County,Tennessee,69.9,1.4,108,68.5,
TN-125,Montgomery County,Tennessee,70.5,1.5,105,69,
TN-127,Moore County,Tennessee,71,0.8,98,70.2,
TN-129,Morgan County,Tennessee,67.1,0.4,77,66.7,
TN-131,Obion County,Tennessee,69,-0.1,57,69.2,
TN-133,Overton County,Tennessee,68.5,0.8,94,67.7,
TN-135,Perry County,Tennessee,71.1,-0.1,61,71.2,
TN-137,Pickett County,Tennessee,68.1,0.5,84,67.6,
TN-139,Polk County,Tennessee,70.3,0.9,98,69.4,
TN-141,Putnam County,Tennessee,68.9,0.7,97,68.1,
TN-143,Rhea County,Tennessee,69.2,0.6,89,68.6,
TN-145,Roane County,Tennessee,70.2,0.9,95,69.3,
TN-147,Robertson County,Tennessee,69.6,0.9,92,68.7,
TN-149,Rutherford County,Tennessee,71.4,1.2,104,70.2,
TN-151,Scott County,Tennessee,66.2,0.3,73,65.9,
TN-153,Sequatchie County,Tennessee,67.9,0.7,96,67.2,
TN-155,Sevier County,Tennessee,67.6,1.1,100,66.5,
TN-157,Shelby County,Tennessee,72.8,1.4,105,71.5,
TN-159,Smith County,Tennessee,70.7,0.6,92,70.1,
TN-161,Stewart County,Tennessee,70.1,0.8,96,69.3,
TN-163,Sullivan County,Tennessee,68.9,2,114,67,
TN-165,Sumner County,Tennessee,70.1,1.2,100,69,
TN-167,Tipton County,Tennessee,71.5,1,95,70.6,
TN-169,Trousdale County,Tennessee,70.7,0.9,96,69.8,
TN-171,Unicoi County,Tennessee,64.7,1.1,103,63.5,
TN-173,Union County,Tennessee,68.5,0.6,86,67.9,
TN-175,Van Buren County,Tennessee,67.7,0.5,90,67.2,
TN-177,Warren County,Tennessee,69.8,0.5,85,69.3,
TN-179,Washington County,Tennessee,69.2,1.6,111,67.6,
TN-181,Wayne County,Tennessee,71.2,0,70,71.1,
TN-183,Weakley County,Tennessee,69.4,-0.1,60,69.5,
TN-185,White County,Tennessee,68.8,0.4,90,68.3,
TN-187,Williamson County,Tennessee,71.1,1.3,104,69.8,
TN-189,Wilson County,Tennessee,70.9,1.1,101,69.8,
TX-001,Anderson County,Texas,78.2,1.3,102,76.9,
TX-003,Andrews County,Texas,77.9,1.6,101,76.3,
TX-005,Angelina County,Texas,79.8,2.3,122,77.5,
TX-007,Aransas County,Texas,80.3,2.2,117,78.1,
TX-009,Archer County,Texas,79.1,3,123,76.1,
TX-011,Armstrong County,Texas,74.7,3.2,123,71.5,
TX-013,Atascosa County,Texas,83.9,1.9,111,82,
TX-015,Austin County,Texas,81.8,2.5,118,79.3,
TX-017,Bailey County,Texas,74.2,2.1,110,72.1,
TX-019,Bandera County,Texas,81.2,2.8,120,78.5,
TX-021,Bastrop County,Texas,81.7,2.9,123,78.8,
TX-023,Baylor County,Texas,79.1,3,123,76.1,
TX-025,Bee County,Texas,82.7,1.7,106,81,
TX-027,Bell County,Texas,79.8,2.5,118,77.3,
TX-029,Bexar County,Texas,83.2,2.9,125,80.3,
TX-031,Blanco County,Texas,80.8,2.9,125,77.9,
TX-033,Borden County,Texas,77.9,1.9,113,76,
TX-035,Bosque County,Texas,79.7,3.2,124,76.5,
TX-037,Bowie County,Texas,76.4,1.9,115,74.5,
TX-039,Brazoria County,Texas,81.1,2.9,126,78.2,
TX-041,Brazos County,Texas,80.4,1.9,118,78.4,
TX-043,Brewster County,Texas,81.2,1.7,105,79.4,
TX-045,Briscoe County,Texas,75.6,2.4,116,73.2,
TX-047,Brooks County,Texas,85.3,2,106,83.3,
TX-049,Brown County,Texas,80,3.4,125,76.5,
TX-051,Burleson County,Texas,80.8,2.2,118,78.5,
TX-053,Burnet County,Texas,80.3,2.4,117,77.9,
TX-055,Caldwell County,Texas,82.8,3.5,125,79.3,
TX-057,Calhoun County,Texas,80.5,2.2,120,78.3,
TX-059,Callahan County,Texas,79,3.7,125,75.4,
TX-061,Cameron County,Texas,83.8,0.7,83,83,
TX-063,Camp County,Texas,77.3,2.4,116,74.9,
TX-065,Carson County,Texas,74.1,3.7,125,70.4,
TX-067,Cass County,Texas,76.4,1.3,109,75.2,
TX-069,Castro County,Texas,72.9,1.7,106,71.2,
TX-071,Chambers County,Texas,79.3,2.7,121,76.6,
TX-073,Cherokee County,Texas,78.1,1.2,105,76.9,
TX-075,Childress County,Texas,78.2,3,123,75.1,
TX-077,Clay County,Texas,78.3,2.4,118,75.8,
TX-079,Cochran County,Texas,75,2.3,113,72.7,
TX-081,Coke County,Texas,79.6,2.7,118,76.9,
TX-083,Coleman County,Texas,80.2,4,125,76.2,
TX-085,Collin County,Texas,77,2.5,119,74.5,
TX-087,Collingsworth County,Texas,76.4,3.1,124,73.3,
TX-089,Colorado County,Texas,81.9,2.5,119,79.4,
TX-091,Comal County,Texas,81.5,2.7,122,78.9,
TX-093,Comanche County,Texas,79.8,3.7,125,76.2,
TX-095,Concho County,Texas,80.1,3,120,77.1,
TX-097,Cooke County,Texas,76.4,1.8,108,74.6,
TX-099,Coryell County,Texas,79.5,2.9,118,76.6,
TX-101,Cottle County,Texas,78.4,2.5,119,75.9,
TX-103,Crane County,Texas,80.9,1.8,103,79.1,
TX-105,Crockett County,Texas,80.2,2.2,115,78,
TX-107,Crosby County,Texas,76.1,2,113,74.1,
TX-109,Culberson County,Texas,76.9,1.4,95,75.5,
TX-111,Dallam County,Texas,71,1.6,109,69.3,
TX-113,Dallas County,Texas,78.4,2.6,116,75.8,
TX-115,Dawson County,Texas,77.1,1.6,105,75.5,
TX-117,Deaf Smith County,Texas,72.7,2.5,119,70.2,
TX-119,Delta County,Texas,77.1,2.8,120,74.3,
TX-121,Denton County,Texas,77.8,2.2,112,75.6,
TX-123,DeWitt County,Texas,83.2,2.9,124,80.2,
TX-125,Dickens County,Texas,77.6,2,113,75.5,
TX-127,Dimmit County,Texas,85,2,108,83,
TX-129,Donley County,Texas,75.4,3.2,124,72.2,
TX-131,Duval County,Texas,84.7,2.1,112,82.6,
TX-133,Eastland County,Texas,79.1,3.3,124,75.8,
TX-135,Ector County,Texas,78.8,1.5,98,77.4,
TX-137,Edwards County,Texas,80,2.9,124,77,
TX-139,Ellis County,Texas,78.8,2.3,117,76.4,
TX-141,El Paso County,Texas,79.1,2.4,115,76.7,
TX-143,Erath County,Texas,79.8,4,127,75.8,
TX-145,Falls County,Texas,80.1,3,122,77.1,
TX-147,Fannin County,Texas,76.7,2.7,121,74,
TX-149,Fayette County,Texas,81.9,2.7,122,79.2,
TX-151,Fisher County,Texas,79.4,3.5,124,75.8,
TX-153,Floyd County,Texas,74.6,1.7,112,72.9,
TX-155,Foard County,Texas,78.7,2.9,121,75.8,
TX-157,Fort Bend County,Texas,82.2,3.2,126,79,
TX-159,Franklin County,Texas,77.4,2.9,121,74.4,
TX-161,Freestone County,Texas,78.4,1.4,103,77.1,
TX-163,Frio County,Texas,85.2,2.6,122,82.5,
TX-165,Gaines County,Texas,76.9,1.9,108,74.9,
TX-167,Galveston County,Texas,79.5,2.8,124,76.7,
TX-169,Garza County,Texas,78,2,114,76,
TX-171,Gillespie County,Texas,80.5,3.5,125,77,
TX-173,Glasscock County,Texas,78.7,2.1,114,76.6,
TX-175,Goliad County,Texas,83,2.5,118,80.5,
TX-177,Gonzales County,Texas,83.3,3.2,125,80.2,
TX-179,Gray County,Texas,73.9,3.3,123,70.6,
TX-181,Grayson County,Texas,76.2,2,113,74.1,
TX-183,Gregg County,Texas,77.3,0.9,100,76.4,
TX-185,Grimes County,Texas,80.8,2.3,123,78.4,
TX-187,Guadalupe County,Texas,83,3.1,126,79.9,
TX-189,Hale County,Texas,74.2,1.6,106,72.6,
TX-191,Hall County,Texas,77.6,2.7,119,75,
TX-193,Hamilton County,Texas,79.8,3.8,125,76,
TX-195,Hansford County,Texas,73.7,2.9,121,70.8,
TX-197,Hardeman County,Texas,78.3,3.1,124,75.2,
TX-199,Hardin County,Texas,79.7,2,118,77.7,
TX-201,Harris County,Texas,81.6,3.3,126,78.3,
TX-203,Harrison County,Texas,77.3,1,100,76.3,
TX-205,Hartley County,Texas,72,2,111,70,
TX-207,Haskell County,Texas,79.4,3.1,124,76.3,
TX-209,Hays County,Texas,81,2.7,121,78.3,
TX-211,Hemphill County,Texas,73.9,2.6,113,71.2,
TX-213,Henderson County,Texas,77.5,1.2,102,76.3,
TX-215,Hidalgo County,Texas,85.3,0.8,84,84.5,
TX-217,Hill County,Texas,79.3,2.5,117,76.9,
TX-219,Hockley County,Texas,75.2,2,109,73.2,
TX-221,Hood County,Texas,79.7,3,124,76.7,
TX-223,Hopkins County,Texas,77.1,2.8,119,74.3,
TX-225,Houston County,Texas,78.4,0.6,93,77.8,
TX-227,Howard County,Texas,78.4,2,115,76.4,
TX-229,Hudspeth County,Texas,77.1,1.4,95,75.7,
TX-231,Hunt County,Texas,77.1,2.8,120,74.3,
TX-233,Hutchinson County,Texas,75.1,3.6,124,71.4,
TX-235,Irion County,Texas,79.9,2.4,116,77.5,
TX-237,Jack County,Texas,78.4,2.9,122,75.5,
TX-239,Jackson County,Texas,81.8,2.5,121,79.3,
TX-241,Jasper County,Texas,79.7,2.3,123,77.5,
TX-243,Jeff Davis County,Texas,75.7,1.4,92,74.2,
TX-245,Jefferson County,Texas,79.1,2.1,118,77.1,
TX-247,Jim Hogg County,Texas,85.4,2.3,112,83.2,
TX-249,Jim Wells County,Texas,84.6,2.3,114,82.3,
TX-251,Johnson County,Texas,78.7,2.3,116,76.4,
TX-253,Jones County,Texas,79.5,3.3,122,76.1,
TX-255,Karnes County,Texas,83.2,2.3,121,80.8,
TX-257,Kaufman County,Texas,78.1,2,116,76,
TX-259,Kendall County,Texas,81,2.9,124,78.1,
TX-261,Kenedy County,Texas,83.5,1.7,102,81.8,
TX-263,Kent County,Texas,79.3,2.8,120,76.5,
TX-265,Kerr County,Texas,80,2.9,123,77.1,
TX-267,Kimble County,Texas,80.1,3,123,77.1,
TX-269,King County,Texas,79.2,2.9,122,76.3,
TX-271,Kinney County,Texas,83.5,3.1,125,80.4,
TX-273,Kleberg County,Texas,83.3,2.9,116,80.4,
TX-275,Knox County,Texas,79.3,3,123,76.3,
TX-277,Lamar County,Texas,76.6,2.5,117,74.1,
TX-279,Lamb County,Texas,74,1.6,101,72.4,
TX-281,Lampasas County,Texas,80,2.7,120,77.3,
TX-283,La Salle County,Texas,84.7,1.2,96,83.5,
TX-285,Lavaca County,Texas,82.7,3,124,79.7,
TX-287,Lee County,Texas,81,2.4,120,78.5,
TX-289,Leon County,Texas,78.6,0.9,98,77.7,
TX-291,Liberty County,Texas,80.7,2.9,124,77.7,
TX-293,Limestone County,Texas,78.9,2.1,113,76.8,
TX-295,Lipscomb County,Texas,72.9,2.4,114,70.5,
TX-297,Live Oak County,Texas,83.2,1.5,101,81.7,
TX-299,Llano County,Texas,81.6,3.3,124,78.3,
TX-301,Loving County,Texas,80.6,1.6,98,79,
TX-303,Lubbock County,Texas,75.8,2.4,114,73.4,
TX-305,Lynn County,Texas,76.5,2,108,74.5,
TX-307,McCulloch County,Texas,79.8,2.7,119,77.2,
TX-309,McLennan County,Texas,80.2,3.4,125,76.8,
TX-311,McMullen County,Texas,83.8,1.1,93,82.7,
TX-313,Madison County,Texas,79.5,1.3,106,78.2,
TX-315,Marion County,Texas,76.9,0.8,97,76,
TX-317,Martin County,Texas,77.7,1.1,94,76.6,
TX-319,Mason County,Texas,81.1,3.4,125,77.7,
TX-321,Matagorda County,Texas,80.7,2.5,121,78.1,
TX-323,Maverick County,Texas,84.9,2.5,120,82.4,
TX-325,Medina County,Texas,84.2,3.2,124,80.9,
TX-327,Menard County,Texas,79.6,3,120,76.6,
TX-329,Midland County,Texas,78.4,1,86,77.4,
TX-331,Milam County,Texas,80.2,2.3,117,77.8,
TX-333,Mills County,Texas,80,3.5,125,76.5,
TX-335,Mitchell County,Texas,79.8,3.1,124,76.8,
TX-337,Montague County,Texas,77,1.9,110,75,
TX-339,Montgomery County,Texas,81.5,3.2,127,78.3,
TX-341,Moore County,Texas,73.8,3.3,123,70.5,
TX-343,Morris County,Texas,76.9,2,114,74.9,
TX-345,Motley County,Texas,77.1,1.9,112,75.1,
TX-347,Nacogdoches County,Texas,78.8,1.5,113,77.2,
TX-349,Navarro County,Texas,78.6,1.7,106,76.9,
TX-351,Newton County,Texas,79.6,2.2,123,77.4,
TX-353,Nolan County,Texas,78.8,3.8,124,75,
TX-355,Nueces County,Texas,83.1,2.3,113,80.8,
TX-357,Ochiltree County,Texas,72.9,2.3,113,70.6,
TX-359,Oldham County,Texas,73,1.9,105,71.1,
TX-361,Orange County,Texas,79.2,1.7,117,77.5,
TX-363,Palo Pinto County,Texas,80,3.6,124,76.3,
TX-365,Panola County,Texas,78,1.1,105,76.9,
TX-367,Parker County,Texas,78.9,2.9,120,76.1,
TX-369,Parmer County,Texas,73.2,2.3,117,70.9,
TX-371,Pecos County,Texas,80.4,2.3,115,78.1,
TX-373,Polk County,Texas,79.9,2.1,120,77.8,
TX-375,Potter County,Texas,74.2,3.4,123,70.8,
TX-377,Presidio County,Texas,79.9,1.6,97,78.3,
TX-379,Rains County,Texas,77.1,2.3,114,74.8,
TX-381,Randall County,Texas,73.5,3.1,122,70.4,
TX-383,Reagan County,Texas,79.6,2.3,117,77.2,
TX-385,Real County,Texas,80.1,2.7,120,77.4,
TX-387,Red River County,Texas,76.9,2.7,119,74.2,
TX-389,Reeves County,Texas,80.9,1.9,99,79,
TX-391,Refugio County,Texas,81.9,2,113,79.9,
TX-393,Roberts County,Texas,74.1,3,119,71.2,
TX-395,Robertson County,Texas,79.3,1.7,110,77.6,
TX-397,Rockwall County,Texas,77.5,2.5,117,75,
TX-399,Runnels County,Texas,80.4,3.8,123,76.7,
TX-401,Rusk County,Texas,77.6,0.8,100,76.7,
TX-403,Sabine County,Texas,79.8,2.7,127,77.2,
TX-405,San Augustine County,Texas,79.6,2.4,124,77.3,
TX-407,San Jacinto County,Texas,80.3,2.3,124,78.1,
TX-409,San Patricio County,Texas,82,1.7,110,80.3,
TX-411,San Saba County,Texas,80.6,3.3,124,77.4,
TX-413,Schleicher County,Texas,79.5,2.6,118,76.9,
TX-415,Scurry County,Texas,78.7,3,123,75.6,
TX-417,Shackelford County,Texas,79.1,3.1,123,75.9,
TX-419,Shelby County,Texas,78.6,1.5,114,77.1,
TX-421,Sherman County,Texas,73.1,2.7,119,70.4,
TX-423,Smith County,Texas,77.1,1.2,107,75.9,
TX-425,Somervell County,Texas,79.8,2.9,122,76.9,
TX-427,Starr County,Texas,86.4,2,110,84.4,
TX-429,Stephens County,Texas,79.2,3.1,123,76.1,
TX-431,Sterling County,Texas,79.1,2.5,119,76.6,
TX-433,Stonewall County,Texas,79.6,3,122,76.6,
TX-435,Sutton County,Texas,79.9,2.9,120,77,
TX-437,Swisher County,Texas,73.8,2,112,71.8,
TX-439,Tarrant County,Texas,78.6,2.4,113,76.3,
