County,State,Administered_Dose_Count,Death Per 100k,Avg Temp (F),Max Temp (F),Min Temp (F),Population Estimate,Administered Dose Per 100k
Tuscola County,Michigan,25063.0,2996.6304471283083,49.7,58.5,40.9,52826.0,47444.44023776171
Twiggs County,Georgia,5330.0,4420.75152775972,66.1,78.1,54.1,7691.0,69301.78130282147
Twin Falls County,Idaho,49819.0,3942.998865021648,47.3,59.8,34.8,95156.0,52355.08007902813
Tyler County,Texas,8964.0,3920.125601020509,69.7,81.3,58.0,20382.0,43979.982337356494
Tyler County,West Virginia,4099.0,3939.891400429347,54.6,65.8,43.3,7919.0,51761.58605884581
Tyrrell County,North Carolina,2380.0,2600.4045073678126,63.1,72.5,53.7,3461.0,68766.25252817104
Uinta County,Wyoming,12818.0,2516.2689804772235,38.8,51.6,26.0,20745.0,61788.38274282959
Uintah County,Utah,19235.0,2246.5361485680983,44.9,57.7,32.1,37747.0,50957.69200201341
Ulster County,New York,154010.0,2819.5663977447857,50.0,59.6,40.5,182333.0,84466.33357647821
Umatilla County,Oregon,51699.0,2894.332504715626,49.9,60.9,38.9,80053.0,64580.96511061422
Unicoi County,Tennessee,11221.0,5001.126379815274,54.7,65.4,43.9,17756.0,63195.53953593151
Union County,Arkansas,25482.0,5085.969462791133,65.6,77.2,54.0,37397.0,68139.15554723641
Union County,Florida,8019.0,2819.984548029874,70.4,82.3,58.5,15532.0,51628.89518413598
Union County,Georgia,12906.0,4770.682790148945,57.4,69.1,45.6,27124.0,47581.47765816251
Union County,Illinois,10655.0,4355.912881742365,58.4,68.4,48.3,16667.0,63928.721425571486
Union County,Indiana,4170.0,2409.2929872364834,53.6,64.4,42.9,6973.0,59802.09379033414
Union County,Iowa,6950.0,4644.716949437259,52.1,63.4,40.8,11906.0,58373.92911137241
Union County,Kentucky,7197.0,2777.353883717381,59.1,69.2,49.0,13106.0,54913.77994811537
Union County,Mississippi,13022.0,3556.781219063781,64.0,75.6,52.5,28284.0,46040.16405034649
Union County,New Jersey,513965.0,2795.577640966186,56.5,65.9,47.0,572726.0,89740.12005740966
Union County,New Mexico,2215.0,4061.553985872856,53.1,67.9,38.3,3964.0,55877.901109989914
Union County,North Carolina,200465.0,2286.197806997021,62.2,73.5,50.8,256452.0,78168.62414798871
Union County,Ohio,40840.0,2082.2264026307857,53.4,63.6,43.1,69637.0,58646.9836437526
Union County,Oregon,15391.0,4043.324082639532,44.9,55.7,34.2,25944.0,59323.928461301264
Union County,Pennsylvania,30751.0,4293.32572189715,52.1,62.2,41.9,42042.0,73143.52314352315
Union County,South Carolina,13686.0,3958.090803259605,62.2,74.0,50.3,26629.0,51395.09557249615
Union County,South Dakota,11566.0,1507.3037304312402,49.2,60.2,38.2,17183.0,67310.71407786765
Union County,Tennessee,8042.0,3177.281712550021,58.2,69.5,46.8,20741.0,38773.443903379775
Union Parish,Louisiana,11543.0,4174.334140435835,66.5,78.1,54.9,20650.0,55898.305084745756
Upshur County,Texas,16664.0,2583.119613687299,66.7,78.3,55.0,43281.0,38501.88304336776
Upshur County,West Virginia,13748.0,3476.560839814697,53.6,65.0,42.1,23529.0,58430.0225253942
Upson County,Georgia,13665.0,7051.622262321764,64.7,76.8,52.5,28263.0,48349.43211973251
Upton County,Texas,1687.0,3409.456416854294,68.1,80.9,55.3,3109.0,54261.82052106787
Utah County,Utah,440316.0,1608.929132588219,47.0,58.7,35.3,719174.0,61225.23895468969
Uvalde County,Texas,17694.0,3814.102564102565,72.1,84.3,59.8,24960.0,70889.42307692308
Val Verde County,Texas,45766.0,2516.7644593461864,71.3,84.0,58.6,47720.0,95905.28080469405
Valencia County,New Mexico,58069.0,2474.065275899976,56.4,72.1,40.7,79141.0,73374.10444649424
Valley County,Idaho,8390.0,2254.0335336918697,39.8,52.4,27.2,12644.0,66355.58367605187
Valley County,Montana,3910.0,3773.0800107037726,43.1,54.9,31.4,7474.0,52314.69092855231
Van Buren County,Arkansas,8264.0,4342.708462396233,60.6,71.7,49.3,16142.0,51195.63870647999
Van Buren County,Iowa,3230.0,3481.9708230112856,52.9,63.2,42.7,7266.0,44453.619598128265
Van Buren County,Tennessee,3918.0,3465.2702910827047,58.0,68.7,47.3,6493.0,60341.906668720156
Van Wert County,Ohio,13756.0,3090.161649944259,53.3,63.3,43.4,28704.0,47923.63433667782
Van Zandt County,Texas,24346.0,2781.25,66.9,77.8,56.0,64000.0,38040.625
Vance County,North Carolina,39213.0,4921.869459350843,60.3,72.4,48.2,42301.0,92699.93617172171
Vanderburgh County,Indiana,120091.0,5914.576497413937,58.8,68.9,48.6,179810.0,66787.72037150325
Venango County,Pennsylvania,26096.0,4525.500192187089,50.5,60.9,40.1,49431.0,52792.781857538794
Ventura County,California,691715.0,2753.046685712219,57.2,68.5,45.9,829590.0,83380.34450752781
Vermilion County,Illinois,39316.0,4299.949757159605,53.5,64.5,42.6,71652.0,54870.7642494278
Vermilion Parish,Louisiana,26504.0,3402.231892195396,71.5,80.6,62.4,56992.0,46504.77259966311
Vermillion County,Indiana,8484.0,3457.2225465395345,54.3,65.4,43.1,15417.0,55030.161510021404
Vernon County,Missouri,8699.0,3937.087772704211,58.7,70.2,47.2,19710.0,44134.9568746829
Vernon County,Wisconsin,18556.0,3487.3275585498877,47.8,57.8,37.7,31170.0,59531.60089829965
Vernon Parish,Louisiana,33046.0,2685.4054054054054,69.5,81.4,57.5,46250.0,71450.8108108108
Victoria County,Texas,51539.0,4940.871007156572,73.3,83.9,62.6,91664.0,56225.99930179787
Vigo County,Indiana,61507.0,5575.914010908783,56.2,67.3,45.0,106153.0,57941.83866682995
Vilas County,Wisconsin,16761.0,3106.5522294326984,41.4,51.8,31.0,23885.0,70173.7492149885
Vinton County,Ohio,5562.0,3054.353054353054,54.4,65.5,43.4,12474.0,44588.74458874459
Volusia County,Florida,389033.0,5003.751967030119,73.8,83.2,64.3,590357.0,65897.92278231647
Wabash County,Illinois,6600.0,4167.428258088101,57.7,68.3,47.1,10942.0,60318.04057759094
Wabash County,Indiana,14710.0,4858.167590479296,52.8,62.9,42.7,30670.0,47962.17802412781
Wabasha County,Minnesota,18105.0,2711.801872434626,47.7,57.8,37.5,21683.0,83498.59336807637
Wabaunsee County,Kansas,3708.0,1927.1645175003543,56.9,68.7,45.1,7057.0,52543.57375655377
Wadena County,Minnesota,7562.0,5076.890667790183,43.8,54.1,33.5,14241.0,53100.20363738501
Wagoner County,Oklahoma,48295.0,1695.78853046595,62.0,73.8,50.2,89280.0,54093.862007168456
Wahkiakum County,Washington,2474.0,2245.5403987408185,51.3,60.1,42.4,4765.0,51920.251836306394
Wake County,North Carolina,1327639.0,2209.4894037092267,62.0,73.4,50.5,1190275.0,111540.52634895298
Wakulla County,Florida,18632.0,2098.8230129770363,70.1,81.3,59.0,36449.0,51118.00049384071
Waldo County,Maine,34239.0,3153.618906942393,46.8,55.6,37.9,40620.0,84290.98966026588
Walker County,Alabama,36902.0,5558.645408478556,63.6,75.3,51.9,64728.0,57010.876282288955
Walker County,Georgia,35981.0,2893.9832203658134,61.2,71.5,50.9,69489.0,51779.418325202554
Walker County,Texas,40800.0,2264.113796328198,70.1,80.5,59.8,81268.0,50204.26244032091
Walla Walla County,Washington,44813.0,4075.168918918919,53.2,64.2,42.3,61568.0,72786.18762993763
Wallace County,Kansas,614.0,1855.5334658714385,52.7,67.0,38.4,1509.0,40689.19814446653
Waller County,Texas,27252.0,1381.524082262049,72.3,82.9,61.6,63553.0,42880.7452047897
Wallowa County,Oregon,4945.0,3818.08704717227,44.3,55.0,33.7,7674.0,64438.3633046651
Walsh County,North Dakota,7464.0,4027.171276079573,41.0,51.0,31.0,10305.0,72430.85880640466
Walthall County,Mississippi,6949.0,3541.8019187766,69.0,80.4,57.7,13863.0,50126.23530260405
Walton County,Florida,45410.0,3035.180767538273,69.2,80.3,58.0,86354.0,52585.867475739404
Walton County,Georgia,45526.0,3297.0328578658323,63.6,75.1,52.0,106702.0,42666.49172461622
Walworth County,South Dakota,3289.0,5181.248813816664,44.7,55.9,33.5,5269.0,62421.71189979123
Walworth County,Wisconsin,64821.0,2891.648239496513,49.7,59.3,40.0,105822.0,61254.748540001136
Wapello County,Iowa,19890.0,3733.720070522664,52.7,63.7,41.7,35166.0,56560.31393960075
Ward County,North Dakota,41685.0,3803.488848562899,41.7,52.3,31.0,68332.0,61003.62933910906
Ward County,Texas,5192.0,2872.5150465073866,68.8,83.6,54.0,10966.0,47346.34324275032
Ware County,Georgia,16498.0,6674.392296443451,69.1,80.7,57.4,36243.0,45520.514306210855
Warren County,Georgia,2937.0,3877.7908343125737,64.5,76.1,52.8,5106.0,57520.564042303165
Warren County,Illinois,9233.0,3459.9938214396047,53.0,63.3,42.7,16185.0,57046.64813098548
Warren County,Indiana,4417.0,3416.294904907255,53.1,64.1,42.1,8518.0,51854.8955153792
Warren County,Iowa,34337.0,2108.50466443257,52.6,63.6,41.7,55205.0,62199.07617063671
Warren County,Kentucky,61833.0,4542.674138185602,59.8,71.1,48.4,142229.0,43474.256304972965
Warren County,Mississippi,30809.0,5279.209418885053,68.2,79.6,56.8,42298.0,72837.9592415717
Warren County,Missouri,17125.0,2216.5793789345607,56.9,68.4,45.3,37806.0,45297.04279743956
Warren County,New Jersey,91975.0,3294.32279869126,52.8,63.5,42.1,111252.0,82672.67105310466
Warren County,New York,56980.0,5532.272866319975,46.1,55.9,36.2,65380.0,87152.03426124198
Warren County,North Carolina,15491.0,3190.698662136335,60.6,72.4,48.7,18836.0,82241.45253769378
Warren County,Ohio,168234.0,2807.8747402319277,55.9,66.5,45.1,252148.0,66720.33884861271
Warren County,Pennsylvania,24117.0,4378.26040668583,49.1,59.3,38.9,37572.0,64188.75758543596
Warren County,Tennessee,19754.0,3677.470800694217,59.2,70.7,47.6,42638.0,46329.565176603035
Warren County,Virginia,19420.0,3309.9921133761923,55.3,66.9,43.6,41843.0,46411.58616733982
Warrick County,Indiana,45179.0,6192.782425190157,58.0,68.9,47.1,65867.0,68591.2520685624
Wasatch County,Utah,23850.0,1671.8716347189318,41.2,52.6,29.8,37144.0,64209.562782683606
Wasco County,Oregon,20348.0,4857.023506626666,49.5,60.1,39.0,26333.0,77271.86420081266
Waseca County,Minnesota,11590.0,2702.702702702703,47.2,57.2,37.2,18981.0,61061.06106106106
Washakie County,Wyoming,3765.0,3696.498054474708,44.8,57.5,32.1,7710.0,48832.684824902724
Washburn County,Wisconsin,11123.0,3981.098641464855,43.9,54.2,33.5,16930.0,65699.94093325458
Washington County,Alabama,9363.0,3381.706829982692,68.1,80.0,56.3,15022.0,62328.58474237785
Washington County,Arkansas,175053.0,3478.506895457448,60.3,71.7,49.0,261549.0,66929.33255336476
Washington County,Colorado,1769.0,3007.209062821833,49.2,63.3,35.1,4855.0,36436.66323377961
Washington County,Florida,10316.0,3820.0140614014526,69.4,80.8,57.9,25602.0,40293.72705257402
Washington County,Georgia,10431.0,3572.149344096872,65.7,77.4,54.1,19820.0,52628.65792129162
Washington County,Idaho,4718.0,3947.483588621444,47.9,58.3,37.4,11425.0,41295.404814004374
Washington County,Illinois,8786.0,2777.777777777778,57.6,68.6,46.7,13536.0,64908.392434988185
Washington County,Indiana,12989.0,3049.10476865804,56.4,67.6,45.1,28205.0,46052.118418720085
Washington County,Iowa,14002.0,3355.4964539007096,52.2,63.3,41.1,22560.0,62065.60283687943
Washington County,Kansas,3252.0,3433.866279069767,54.5,66.7,42.3,5504.0,59084.3023255814
Washington County,Kentucky,7173.0,2983.614575690878,58.4,69.7,47.0,12267.0,58473.95451210565
Washington County,Maine,27247.0,4576.136903818729,46.2,55.0,37.3,31555.0,86347.64696561558
Washington County,Maryland,104634.0,4393.086584559696,55.3,66.6,44.1,155813.0,67153.57511889252
Washington County,Minnesota,209281.0,2071.084406458829,47.6,56.8,38.3,278936.0,75028.32190896837
Washington County,Mississippi,26920.0,6055.404567777619,66.3,77.2,55.3,41946.0,64177.75234825729
Washington County,Missouri,9542.0,3543.8089572533354,57.5,69.7,45.2,23534.0,40545.59360924619
Washington County,Nebraska,12674.0,2349.659606656581,52.6,63.6,41.7,21152.0,59918.68381240545
Washington County,New York,48833.0,3182.507036155012,48.7,58.8,38.7,60047.0,81324.62904058487
Washington County,North Carolina,7801.0,4583.216652664986,62.6,72.7,52.5,10713.0,72818.07150191357
Washington County,Ohio,38097.0,6070.642060877136,55.1,66.1,44.1,58577.0,65037.47204534202
Washington County,Oklahoma,30690.0,5355.08136893457,60.5,72.7,48.3,53706.0,57144.45313372808
Washington County,Oregon,533517.0,2414.233591877969,52.1,61.3,42.8,598865.0,89088.02484700225
Washington County,Pennsylvania,161775.0,4407.5117013585,53.1,63.6,42.6,210232.0,76950.70208150995
Washington County,Rhode Island,118316.0,3136.5881429736423,53.1,61.9,44.3,129982.0,91024.91114154267
Washington County,Tennessee,90245.0,6862.447623175842,57.9,69.9,46.0,138420.0,65196.50339546308
Washington County,Texas,20503.0,3285.864836382306,71.8,82.4,61.2,37007.0,55403.031858837516
Washington County,Utah,107920.0,3476.379586272302,55.5,67.1,43.9,202452.0,53306.462766482924
Washington County,Vermont,32887.0,3185.7936217618303,44.8,54.6,35.1,60142.0,54682.2520035915
Washington County,Virginia,37345.0,5202.59019426457,55.7,67.5,43.9,54050.0,69093.43200740055
Washington County,Wisconsin,86921.0,2932.661687221353,48.3,57.8,38.8,138168.0,62909.64622778067
Washington Parish,Louisiana,22518.0,3936.253204056614,69.6,80.7,58.4,44865.0,50190.57171514544
Washita County,Oklahoma,5236.0,3558.122205663189,61.8,74.8,48.9,10736.0,48770.49180327869
Washoe County,Nevada,369566.0,3897.8197750300183,48.4,60.5,36.3,498022.0,74206.7619502753
Washtenaw County,Michigan,287071.0,3978.2675304210807,50.1,60.0,40.2,365536.0,78534.26201523242
Watauga County,North Carolina,43390.0,3086.8707532695257,52.4,62.8,42.0,54748.0,79254.0366771389
Watonwan County,Minnesota,6913.0,3259.0051457975987,47.3,57.6,37.0,11077.0,62408.594384761214
Waukesha County,Wisconsin,319939.0,3297.212008987108,49.5,59.0,40.1,412591.0,77543.86305081789
Waupaca County,Wisconsin,30137.0,4067.097376819491,48.0,57.8,38.1,51388.0,58645.987390052156
Waushara County,Wisconsin,12153.0,2967.8350846234057,48.2,58.2,38.2,24934.0,48740.67538301115
Wayne County,Georgia,14690.0,4456.0609441239285,68.4,80.0,56.9,31373.0,46823.70190928505
Wayne County,Illinois,7073.0,4009.897849121249,57.9,69.0,46.8,15761.0,44876.59412473828
Wayne County,Indiana,38239.0,6284.876071801231,52.9,63.4,42.3,66127.0,57826.60637863505
Wayne County,Iowa,2972.0,4193.991154491383,52.6,63.9,41.3,6557.0,45325.60622235778
Wayne County,Kentucky,10155.0,3237.997957099081,58.0,68.7,47.3,19580.0,51864.147088866186
Wayne County,Michigan,1032017.0,4152.369074601023,52.0,60.9,43.1,1751169.0,58933.032734133594
Wayne County,Mississippi,9359.0,3928.335786428463,67.9,79.9,55.9,19703.0,47500.38065269248
Wayne County,Missouri,5603.0,4301.174729442235,58.3,69.7,46.9,10811.0,51826.84303024697
Wayne County,New York,61693.0,2666.549229871517,49.5,57.5,41.5,90829.0,67922.13940481564
Wayne County,North Carolina,88090.0,4734.341034325868,62.5,73.7,51.2,118686.0,74221.05387324537
Wayne County,Ohio,57538.0,3837.438846450949,52.1,62.2,42.0,116510.0,49384.60218007038
Wayne County,Pennsylvania,39588.0,4045.881939838477,49.1,59.2,38.9,51262.0,77226.79567710975
Wayne County,Tennessee,7768.0,3765.716419768455,60.6,72.4,48.8,16066.0,48350.55396489481
Wayne County,West Virginia,25690.0,2974.579419413045,57.5,69.2,45.8,37686.0,68168.5506554158
Weakley County,Tennessee,14820.0,3947.527505742957,60.9,71.3,50.5,33084.0,44795.06710192238
Webb County,Texas,546374.0,2547.2973977142688,75.1,86.8,63.4,269148.0,203001.32269234772
Weber County,Utah,183095.0,2914.028081169142,46.3,57.0,35.5,271926.0,67332.65667865523
Webster County,Georgia,1318.0,1454.856653829696,66.3,77.5,55.1,2337.0,56397.09028669234
Webster County,Iowa,23053.0,5273.400027408525,49.4,60.3,38.5,36485.0,63184.87049472386
Webster County,Kentucky,7038.0,2781.706742102782,59.5,69.8,49.1,12726.0,55304.101838755305
Webster County,Mississippi,5331.0,5656.78814577493,64.2,75.9,52.6,9988.0,53374.048858630355
Webster County,Missouri,19544.0,2399.209104938272,57.2,68.5,45.8,41472.0,47125.77160493827
Webster County,West Virginia,4350.0,3691.733996270976,51.6,62.0,41.1,8045.0,54070.8514605345
Webster Parish,Louisiana,19120.0,4977.581020489245,66.9,78.0,55.7,35238.0,54259.60610704353
Weld County,Colorado,223173.0,1926.3191279817047,48.7,63.0,34.4,359442.0,62088.73754319195
Wells County,Indiana,13517.0,3382.9451934862545,52.9,63.1,42.7,28555.0,47336.718613202596
Wells County,North Dakota,1932.0,5263.157894736842,40.3,51.1,29.5,3876.0,49845.201238390095
West Baton Rouge Parish,Louisiana,16175.0,1818.4391141300505,71.1,81.3,60.9,28266.0,57224.226986485526
West Carroll Parish,Louisiana,5022.0,4429.904537166148,67.2,78.6,55.8,9323.0,53866.781079051805
West Feliciana Parish,Louisiana,15189.0,2771.4527356710687,70.0,80.3,59.7,15371.0,98815.9521176241
Westchester County,New York,1012237.0,2804.3523677934472,54.4,64.0,44.9,990817.0,102161.85228957517
Westmoreland County,Pennsylvania,241296.0,3986.1830545928815,52.9,63.3,42.5,351163.0,68713.3895085758
Westmoreland County,Virginia,9281.0,2761.268605690843,59.1,69.5,48.7,19013.0,48813.96938936517
Weston County,Wyoming,2941.0,3510.5757931844887,46.3,59.4,33.2,6808.0,43199.177438307874
Wetzel County,West Virginia,9637.0,4550.035997120231,53.6,64.6,42.5,13890.0,69380.84953203743
Wexford County,Michigan,17692.0,4217.220561514566,46.9,57.0,36.7,34122.0,51849.24682023328
Wharton County,Texas,24697.0,2793.5503965116554,73.0,83.3,62.7,41739.0,59170.08073983564
Whatcom County,Washington,193336.0,3087.2847847739945,46.1,53.9,38.3,231919.0,83363.58814931076
Wheatland County,Montana,883.0,3014.098201263977,43.8,55.9,31.7,2057.0,42926.59212445309
Wheeler County,Georgia,2409.0,1850.0211834486656,67.2,78.8,55.5,7081.0,34020.61855670103
Wheeler County,Texas,2476.0,4308.909242298085,61.6,75.4,47.8,4804.0,51540.38301415487
White County,Arkansas,42532.0,4754.49956661398,63.2,73.4,53.0,78452.0,54214.04170703104
White County,Georgia,12482.0,2783.7111555157444,59.8,71.0,48.5,29026.0,43002.825053400404
White County,Illinois,8140.0,4514.588463547496,58.4,69.0,47.8,13401.0,60741.73569136632
White County,Indiana,14981.0,3186.579443753261,52.7,63.4,41.8,24917.0,60123.61038648313
White County,Tennessee,13227.0,3757.144848738325,58.6,70.0,47.1,28692.0,46099.958176495194
White Pine County,Nevada,5922.0,3226.9420323867635,44.9,58.1,31.7,8522.0,69490.72987561606
Whiteside County,Illinois,36061.0,4523.101765202393,52.2,62.3,42.0,54498.0,66169.40071195274
Whitfield County,Georgia,52846.0,3523.103185548815,61.8,72.8,50.9,103687.0,50966.85216083019
Whitley County,Indiana,17899.0,2817.914915664038,52.0,62.1,41.9,34742.0,51519.77433653791
Whitley County,Kentucky,18808.0,6205.023761031907,57.4,68.8,45.9,36825.0,51073.99864222675
Whitman County,Washington,31235.0,2157.793884862118,51.1,62.3,39.9,48012.0,65056.65250354078
Wibaux County,Montana,303.0,7582.417582417582,44.8,56.9,32.7,910.0,33296.703296703294
Wichita County,Kansas,1191.0,3266.0902977905857,53.6,68.1,39.1,2082.0,57204.610951008646
Wichita County,Texas,79910.0,5241.972653249347,66.1,79.5,52.7,130180.0,61384.2372100169
Wicomico County,Maryland,67881.0,5250.0,59.5,70.3,48.7,104800.0,64771.9465648855
Wilbarger County,Texas,7481.0,4512.058776553266,65.8,79.2,52.4,12522.0,59742.85257946015
Wilcox County,Alabama,7171.0,3399.034593724859,67.3,79.0,55.5,9944.0,72113.83748994369
Wilcox County,Georgia,3720.0,3223.601776967764,67.1,78.8,55.4,8779.0,42373.84667957626
Wilkes County,Georgia,5330.0,4769.909644883379,64.1,75.7,52.5,9518.0,55999.159487287245
Wilkes County,North Carolina,46094.0,3967.4003605350463,58.4,70.0,46.7,66013.0,69825.64040416281
Wilkin County,Minnesota,4378.0,4741.51601649223,43.9,53.9,33.9,6306.0,69425.94354582937
Wilkinson County,Georgia,5241.0,3197.707736389685,66.2,78.1,54.3,8725.0,60068.76790830945
Wilkinson County,Mississippi,6688.0,3723.008190618019,69.3,80.1,58.5,8058.0,82998.26259617771
Will County,Illinois,525144.0,2489.268303821169,52.3,62.3,42.3,700728.0,74942.6310922355
Willacy County,Texas,19437.0,1482.2578230273994,76.6,86.2,67.0,20037.0,97005.5397514598
Williams County,North Dakota,14385.0,1712.985452407128,42.6,54.0,31.3,39113.0,36778.05333265155
Williams County,Ohio,18246.0,3137.3835096061875,51.7,61.5,42.0,36591.0,49864.72083299172
Williamsburg County,South Carolina,20353.0,3549.5634137365764,65.0,76.5,53.5,29891.0,68090.72965106554
