,Covid Deaths Start Date,Covid Deaths End Date,State,County name,Deaths from All Causes,Population 2023,Death Per 100k
1964,01/01/2020,06/24/2023,New York,Ontario County,4248,112494,3776.2013974078623
1965,01/01/2020,06/24/2023,New York,Orange County,10865,407470,2666.4539720715634
1966,01/01/2020,06/24/2023,New York,Orleans County,1049,39124,2681.2186892955733
1967,01/01/2020,06/24/2023,New York,Oswego County,2811,118162,2378.93739103942
1968,01/01/2020,06/24/2023,New York,Otsego County,3072,60126,5109.270531883046
1969,01/01/2020,06/24/2023,New York,Putnam County,1858,98060,1894.7583112380175
1970,01/01/2020,06/24/2023,New York,Queens County,53090,2252196,2357.254874797753
1971,01/01/2020,06/24/2023,New York,Rensselaer County,5521,159305,3465.679043344528
1972,01/01/2020,06/24/2023,New York,Richmond County,14776,490687,3011.2882550383442
1973,01/01/2020,06/24/2023,New York,Rockland County,8564,340807,2512.859184230371
1974,01/01/2020,06/24/2023,New York,St. Lawrence County,3699,106940,3458.94894333271
1975,01/01/2020,06/24/2023,New York,Saratoga County,5765,238711,2415.0541868619375
1976,01/01/2020,06/24/2023,New York,Schenectady County,5975,159902,3736.6637065202435
1977,01/01/2020,06/24/2023,New York,Schoharie County,695,30105,2308.5866135193487
1978,01/01/2020,06/24/2023,New York,Schuyler County,593,17507,3387.216541954647
1979,01/01/2020,06/24/2023,New York,Seneca County,750,32349,2318.464249281276
1980,01/01/2020,06/24/2023,New York,Steuben County,3708,92162,4023.35018771294
1981,01/01/2020,06/24/2023,New York,Suffolk County,50501,1523170,3315.5196071351193
1982,01/01/2020,06/24/2023,New York,Sullivan County,2163,79920,2706.4564564564566
1983,01/01/2020,06/24/2023,New York,Tioga County,1169,47715,2449.9633239023365
1984,01/01/2020,06/24/2023,New York,Tompkins County,2595,103558,2505.8421367735955
1985,01/01/2020,06/24/2023,New York,Ulster County,5141,182333,2819.5663977447857
1986,01/01/2020,06/24/2023,New York,Warren County,3617,65380,5532.272866319975
1987,01/01/2020,06/24/2023,New York,Washington County,1911,60047,3182.507036155012
1988,01/01/2020,06/24/2023,New York,Wayne County,2422,90829,2666.549229871517
1989,01/01/2020,06/24/2023,New York,Westchester County,27786,990817,2804.3523677934472
1990,01/01/2020,06/24/2023,New York,Wyoming County,1217,39532,3078.51866842052
1991,01/01/2020,06/24/2023,New York,Yates County,818,24472,3342.595619483491
1992,01/01/2020,06/24/2023,Ohio,Adams County,1131,27521,4109.58904109589
1993,01/01/2020,06/24/2023,Ohio,Allen County,5957,100838,5907.4951903052415
1994,01/01/2020,06/24/2023,Ohio,Ashland County,2016,52190,3862.8089672351025
1995,01/01/2020,06/24/2023,Ohio,Ashtabula County,4083,96845,4216.015282151892
1996,01/01/2020,06/24/2023,Ohio,Athens County,1733,62706,2763.690874876407
1997,01/01/2020,06/24/2023,Ohio,Auglaize County,1576,46050,3422.366992399566
1998,01/01/2020,06/24/2023,Ohio,Belmont County,2283,64918,3516.7442003758592
1999,01/01/2020,06/24/2023,Ohio,Brown County,1323,43777,3022.134911026338
2000,01/01/2020,06/24/2023,Ohio,Butler County,12533,393043,3188.7096322794196
2001,01/01/2020,06/24/2023,Ohio,Carroll County,730,26758,2728.1560654757454
2002,01/01/2020,06/24/2023,Ohio,Champaign County,1040,38845,2677.3072467499032
2003,01/01/2020,06/24/2023,Ohio,Clark County,6240,134610,4635.61399598841
2004,01/01/2020,06/24/2023,Ohio,Clermont County,4734,211972,2233.313833902591
2005,01/01/2020,06/24/2023,Ohio,Clinton County,1505,41938,3588.6308359959944
2006,01/01/2020,06/24/2023,Ohio,Columbiana County,4195,100182,4187.378970274101
2007,01/01/2020,06/24/2023,Ohio,Coshocton County,1141,36869,3094.7408391873932
2008,01/01/2020,06/24/2023,Ohio,Crawford County,1958,41529,4714.777625273905
2009,01/01/2020,06/24/2023,Ohio,Cuyahoga County,63457,1233088,5146.185835885192
2010,01/01/2020,06/24/2023,Ohio,Darke County,1983,51415,3856.8511134882815
2011,01/01/2020,06/24/2023,Ohio,Defiance County,2105,38315,5493.93188046457
2012,01/01/2020,06/24/2023,Ohio,Delaware County,3556,231636,1535.1672451605104
2013,01/01/2020,06/24/2023,Ohio,Erie County,4001,74035,5404.200715877625
2014,01/01/2020,06/24/2023,Ohio,Fairfield County,5353,165360,3237.1794871794873
2015,01/01/2020,06/24/2023,Ohio,Fayette County,1123,28817,3897.005239962522
2016,01/01/2020,06/24/2023,Ohio,Franklin County,52910,1326063,3990.006507986423
2017,01/01/2020,06/24/2023,Ohio,Fulton County,1185,42007,2820.9584116932892
2018,01/01/2020,06/24/2023,Ohio,Gallia County,1604,28986,5533.7059269992415
2019,01/01/2020,06/24/2023,Ohio,Geauga County,3624,95407,3798.463425115558
2020,01/01/2020,06/24/2023,Ohio,Greene County,4762,169691,2806.2772922547456
2021,01/01/2020,06/24/2023,Ohio,Guernsey County,1654,38089,4342.461078001523
2022,01/01/2020,06/24/2023,Ohio,Hamilton County,39182,827058,4737.515385861693
2023,01/01/2020,06/24/2023,Ohio,Hancock County,3585,74704,4798.939815806383
2024,01/01/2020,06/24/2023,Ohio,Hardin County,890,30368,2930.7165437302424
2025,01/01/2020,06/24/2023,Ohio,Harrison County,556,14159,3926.8309908891874
2026,01/01/2020,06/24/2023,Ohio,Henry County,707,27520,2569.0406976744184
2027,01/01/2020,06/24/2023,Ohio,Highland County,1509,43614,3459.898197826386
2028,01/01/2020,06/24/2023,Ohio,Hocking County,793,27540,2879.448075526507
2029,01/01/2020,06/24/2023,Ohio,Holmes County,1309,44386,2949.1281034560448
2030,01/01/2020,06/24/2023,Ohio,Huron County,2084,58199,3580.817539820272
2031,01/01/2020,06/24/2023,Ohio,Jackson County,1277,32606,3916.45709378642
2032,01/01/2020,06/24/2023,Ohio,Jefferson County,3359,64026,5246.30618811108
2033,01/01/2020,06/24/2023,Ohio,Knox County,2251,63320,3554.958938723942
2034,01/01/2020,06/24/2023,Ohio,Lake County,7813,231640,3372.906233811086
2035,01/01/2020,06/24/2023,Ohio,Lawrence County,1668,56118,2972.3083502619484
2036,01/01/2020,06/24/2023,Ohio,Licking County,5932,183201,3237.973591847206
2037,01/01/2020,06/24/2023,Ohio,Logan County,1464,46057,3178.6699090257725
2038,01/01/2020,06/24/2023,Ohio,Lorain County,11067,317910,3481.1739171463623
2039,01/01/2020,06/24/2023,Ohio,Lucas County,22519,425484,5292.56094236211
2040,01/01/2020,06/24/2023,Ohio,Madison County,1096,44602,2457.2889108111744
2041,01/01/2020,06/24/2023,Ohio,Mahoning County,14032,225596,6219.9684391567225
2042,01/01/2020,06/24/2023,Ohio,Marion County,3082,64851,4752.432499113353
2043,01/01/2020,06/24/2023,Ohio,Medina County,5121,184042,2782.517034155247
2044,01/01/2020,06/24/2023,Ohio,Meigs County,828,21767,3803.923370239353
2045,01/01/2020,06/24/2023,Ohio,Mercer County,1216,42439,2865.2890030396566
2046,01/01/2020,06/24/2023,Ohio,Miami County,4126,110876,3721.274216241567
2047,01/01/2020,06/24/2023,Ohio,Monroe County,435,13153,3307.2302896677566
2048,01/01/2020,06/24/2023,Ohio,Montgomery County,30404,533796,5695.808885791575
2049,01/01/2020,06/24/2023,Ohio,Morgan County,595,13646,4360.252088524109
2050,01/01/2020,06/24/2023,Ohio,Morrow County,847,35595,2379.5476892822026
2051,01/01/2020,06/24/2023,Ohio,Muskingum County,4507,86305,5222.177162389201
2052,01/01/2020,06/24/2023,Ohio,Noble County,371,14311,2592.4114317657745
2053,01/01/2020,06/24/2023,Ohio,Ottawa County,1287,39803,3233.424616234957
2054,01/01/2020,06/24/2023,Ohio,Paulding County,469,18706,2507.2169357425423
2055,01/01/2020,06/24/2023,Ohio,Perry County,995,35551,2798.796095749768
2056,01/01/2020,06/24/2023,Ohio,Pickaway County,1817,61086,2974.49497429853
2057,01/01/2020,06/24/2023,Ohio,Pike County,1088,27001,4029.4803896152
2058,01/01/2020,06/24/2023,Ohio,Portage County,5038,162665,3097.162880767221
2059,01/01/2020,06/24/2023,Ohio,Preble County,1015,40556,2502.712299043298
2060,01/01/2020,06/24/2023,Ohio,Putnam County,864,34199,2526.389660516389
2061,01/01/2020,06/24/2023,Ohio,Richland County,5611,125064,4486.502910509819
2062,01/01/2020,06/24/2023,Ohio,Ross County,4087,76501,5342.413824655887
2063,01/01/2020,06/24/2023,Ohio,Sandusky County,2240,58709,3815.4286395612253
2064,01/01/2020,06/24/2023,Ohio,Scioto County,4465,71969,6204.060081423946
2065,01/01/2020,06/24/2023,Ohio,Seneca County,1741,54527,3192.9136024354902
2066,01/01/2020,06/24/2023,Ohio,Shelby County,1378,47765,2884.957604940856
2067,01/01/2020,06/24/2023,Ohio,Stark County,18325,372716,4916.612112171198
2068,01/01/2020,06/24/2023,Ohio,Summit County,24940,535733,4655.304041378821
2069,01/01/2020,06/24/2023,Ohio,Trumbull County,8321,200373,4152.755111716649
2070,01/01/2020,06/24/2023,Ohio,Tuscarawas County,4133,91874,4498.552365195812
2071,01/01/2020,06/24/2023,Ohio,Union County,1450,69637,2082.2264026307857
2072,01/01/2020,06/24/2023,Ohio,Van Wert County,887,28704,3090.161649944259
2073,01/01/2020,06/24/2023,Ohio,Vinton County,381,12474,3054.353054353054
2074,01/01/2020,06/24/2023,Ohio,Warren County,7080,252148,2807.8747402319273
2075,01/01/2020,06/24/2023,Ohio,Washington County,3556,58577,6070.642060877136
2076,01/01/2020,06/24/2023,Ohio,Wayne County,4471,116510,3837.4388464509484
2077,01/01/2020,06/24/2023,Ohio,Williams County,1148,36591,3137.3835096061875
2078,01/01/2020,06/24/2023,Ohio,Wood County,4272,132650,3220.505088578967
2079,01/01/2020,06/24/2023,Ohio,Wyandot County,754,21457,3514.004753693433
2080,01/01/2020,06/24/2023,Oklahoma,Adair County,653,19627,3327.0494726652064
2081,01/01/2020,06/24/2023,Oklahoma,Alfalfa County,86,5673,1515.9527586814736
2082,01/01/2020,06/24/2023,Oklahoma,Atoka County,459,14525,3160.0688468158346
2083,01/01/2020,06/24/2023,Oklahoma,Beaver County,133,5018,2650.458349940215
2084,01/01/2020,06/24/2023,Oklahoma,Beckham County,901,22042,4087.650848380365
2085,01/01/2020,06/24/2023,Oklahoma,Blaine County,340,8539,3981.7308818362803
2086,01/01/2020,06/24/2023,Oklahoma,Bryan County,1985,48967,4053.750485020524
2087,01/01/2020,06/24/2023,Oklahoma,Caddo County,911,26214,3475.24223697261
2088,01/01/2020,06/24/2023,Oklahoma,Canadian County,2785,175829,1583.925291049827
2089,01/01/2020,06/24/2023,Oklahoma,Carter County,2228,48596,4584.7394847312535
2090,01/01/2020,06/24/2023,Oklahoma,Cherokee County,1975,48185,4098.785929231089
2091,01/01/2020,06/24/2023,Oklahoma,Choctaw County,618,14276,4328.9436817035585
2092,01/01/2020,06/24/2023,Oklahoma,Cimarron County,60,2191,2738.4755819260613
2093,01/01/2020,06/24/2023,Oklahoma,Cleveland County,8025,301193,2664.40455123459
2094,01/01/2020,06/24/2023,Oklahoma,Coal County,242,5266,4595.518420053171
2095,01/01/2020,06/24/2023,Oklahoma,Comanche County,4312,121574,3546.8109957721226
2096,01/01/2020,06/24/2023,Oklahoma,Cotton County,179,5427,3298.3231988207117
2097,01/01/2020,06/24/2023,Oklahoma,Craig County,541,14494,3732.578998206154
2098,01/01/2020,06/24/2023,Oklahoma,Creek County,2090,73332,2850.0518191239844
2099,01/01/2020,06/24/2023,Oklahoma,Custer County,1016,28266,3594.424396801811
2100,01/01/2020,06/24/2023,Oklahoma,Delaware County,1799,41703,4313.838332973647
2101,01/01/2020,06/24/2023,Oklahoma,Dewey County,250,4286,5832.944470368642
2102,01/01/2020,06/24/2023,Oklahoma,Ellis County,161,3648,4413.377192982456
2103,01/01/2020,06/24/2023,Oklahoma,Garfield County,2789,62023,4496.718959095819
2104,01/01/2020,06/24/2023,Oklahoma,Garvin County,947,25865,3661.31838391649
2105,01/01/2020,06/24/2023,Oklahoma,Grady County,1691,57375,2947.2766884531593
2106,01/01/2020,06/24/2023,Oklahoma,Grant County,144,4083,3526.818515797208
2107,01/01/2020,06/24/2023,Oklahoma,Greer County,209,5466,3823.637028905964
2108,01/01/2020,06/24/2023,Oklahoma,Harmon County,104,2392,4347.826086956522
2109,01/01/2020,06/24/2023,Oklahoma,Harper County,113,3190,3542.319749216301
2110,01/01/2020,06/24/2023,Oklahoma,Haskell County,421,11832,3558.1473968897903
2111,01/01/2020,06/24/2023,Oklahoma,Hughes County,547,13436,4071.152128609705
2112,01/01/2020,06/24/2023,Oklahoma,Jackson County,859,24669,3482.1030443066197
2113,01/01/2020,06/24/2023,Oklahoma,Jefferson County,193,5347,3609.5006545726574
2114,01/01/2020,06/24/2023,Oklahoma,Johnston County,311,10216,3044.2443226311666
2115,01/01/2020,06/24/2023,Oklahoma,Kay County,1827,43641,4186.430191792122
2116,01/01/2020,06/24/2023,Oklahoma,Kingfisher County,459,15481,2964.924746463407
2117,01/01/2020,06/24/2023,Oklahoma,Kiowa County,405,8398,4822.5768040009525
2118,01/01/2020,06/24/2023,Oklahoma,Latimer County,354,9526,3716.1452865840856
2119,01/01/2020,06/24/2023,Oklahoma,Le Flore County,1565,49596,3155.4964110008873
2120,01/01/2020,06/24/2023,Oklahoma,Lincoln County,1087,34562,3145.0726231120884
2121,01/01/2020,06/24/2023,Oklahoma,Logan County,968,53029,1825.4162816572064
2122,01/01/2020,06/24/2023,Oklahoma,Love County,418,10296,4059.82905982906
2123,01/01/2020,06/24/2023,Oklahoma,McClain County,1007,47072,2139.276002719239
2124,01/01/2020,06/24/2023,Oklahoma,McCurtain County,1283,30660,4184.605348988911
2125,01/01/2020,06/24/2023,Oklahoma,McIntosh County,739,19603,3769.8311482936288
2126,01/01/2020,06/24/2023,Oklahoma,Major County,301,7581,3970.452446906741
2127,01/01/2020,06/24/2023,Oklahoma,Marshall County,568,15970,3556.6687539135883
2128,01/01/2020,06/24/2023,Oklahoma,Mayes County,1234,39889,3093.5846975356612
2129,01/01/2020,06/24/2023,Oklahoma,Murray County,631,13754,4587.756289079541
2130,01/01/2020,06/24/2023,Oklahoma,Muskogee County,3849,66677,5772.605246186841
2131,01/01/2020,06/24/2023,Oklahoma,Noble County,403,10832,3720.4579025110784
2132,01/01/2020,06/24/2023,Oklahoma,Nowata County,309,9438,3273.998728544183
2133,01/01/2020,06/24/2023,Oklahoma,Okfuskee County,450,11300,3982.3008849557523
2134,01/01/2020,06/24/2023,Oklahoma,Oklahoma County,41356,808866,5112.836984123452
2135,01/01/2020,06/24/2023,Oklahoma,Okmulgee County,1392,37035,3758.6067233697854
2136,01/01/2020,06/24/2023,Oklahoma,Osage County,1090,46130,2362.8874918707997
2137,01/01/2020,06/24/2023,Oklahoma,Ottawa County,1240,30287,4094.165813715456
2138,01/01/2020,06/24/2023,Oklahoma,Pawnee County,569,15864,3586.7372667675236
2139,01/01/2020,06/24/2023,Oklahoma,Payne County,2218,83352,2661.0039351185333
2140,01/01/2020,06/24/2023,Oklahoma,Pittsburg County,2247,43479,5168.012143793556
2141,01/01/2020,06/24/2023,Oklahoma,Pontotoc County,1670,38396,4349.411397020523
2142,01/01/2020,06/24/2023,Oklahoma,Pottawatomie County,3352,73791,4542.5593907116045
2143,01/01/2020,06/24/2023,Oklahoma,Pushmataha County,492,10800,4555.555555555556
2144,01/01/2020,06/24/2023,Oklahoma,Roger Mills County,108,3295,3277.6934749620636
2145,01/01/2020,06/24/2023,Oklahoma,Rogers County,2718,100248,2711.2760354321285
2146,01/01/2020,06/24/2023,Oklahoma,Seminole County,886,23565,3759.813282410354
2147,01/01/2020,06/24/2023,Oklahoma,Sequoyah County,1402,40291,3479.6852895187512
2148,01/01/2020,06/24/2023,Oklahoma,Stephens County,2053,44014,4664.424955695915
2149,01/01/2020,06/24/2023,Oklahoma,Texas County,383,20371,1880.1237052672916
2150,01/01/2020,06/24/2023,Oklahoma,Tillman County,223,6869,3246.469646236716
2151,01/01/2020,06/24/2023,Oklahoma,Tulsa County,34591,682868,5065.547074983745
2152,01/01/2020,06/24/2023,Oklahoma,Wagoner County,1514,89280,1695.7885304659499
2153,01/01/2020,06/24/2023,Oklahoma,Washington County,2876,53706,5355.08136893457
2154,01/01/2020,06/24/2023,Oklahoma,Washita County,382,10736,3558.122205663189
2155,01/01/2020,06/24/2023,Oklahoma,Woods County,267,8564,3117.7020084072865
2156,01/01/2020,06/24/2023,Oklahoma,Woodward County,638,19947,3198.475961297438
2157,01/01/2020,06/24/2023,Oregon,Baker County,778,16912,4600.283822138126
2158,01/01/2020,06/24/2023,Oregon,Benton County,2682,97713,2744.772957538915
2159,01/01/2020,06/24/2023,Oregon,Clackamas County,13460,423173,3180.732230080842
2160,01/01/2020,06/24/2023,Oregon,Clatsop County,1488,41102,3620.261787747555
2161,01/01/2020,06/24/2023,Oregon,Columbia County,1114,53880,2067.5575352635483
2162,01/01/2020,06/24/2023,Oregon,Coos County,3374,64212,5254.469569550863
2163,01/01/2020,06/24/2023,Oregon,Crook County,808,26952,2997.922232116355
2164,01/01/2020,06/24/2023,Oregon,Curry County,1294,23296,5554.601648351648
2165,01/01/2020,06/24/2023,Oregon,Deschutes County,6887,208513,3302.91156906284
2166,01/01/2020,06/24/2023,Oregon,Douglas County,5987,112435,5324.85436029706
2167,01/01/2020,06/24/2023,Oregon,Gilliam County,56,2026,2764.0671273445214
2168,01/01/2020,06/24/2023,Oregon,Grant County,308,7215,4268.884268884269
2169,01/01/2020,06/24/2023,Oregon,Harney County,283,7440,3803.7634408602153
2170,01/01/2020,06/24/2023,Oregon,Hood River County,651,23745,2741.629816803538
2171,01/01/2020,06/24/2023,Oregon,Jackson County,10056,220768,4555.007972169879
2172,01/01/2020,06/24/2023,Oregon,Jefferson County,738,25454,2899.3478431680683
2173,01/01/2020,06/24/2023,Oregon,Josephine County,4731,87821,5387.094202981064
2174,01/01/2020,06/24/2023,Oregon,Klamath County,3255,70003,4649.800722826165
2175,01/01/2020,06/24/2023,Oregon,Lake County,378,8293,4558.061015314121
2176,01/01/2020,06/24/2023,Oregon,Lane County,15817,381181,4149.472297937201
2177,01/01/2020,06/24/2023,Oregon,Lincoln County,2138,50821,4206.922335255111
2178,01/01/2020,06/24/2023,Oregon,Linn County,5067,131496,3853.3491513049826
2179,01/01/2020,06/24/2023,Oregon,Malheur County,1021,32044,3186.243914617401
2180,01/01/2020,06/24/2023,Oregon,Marion County,11783,346741,3398.2136522649466
2181,01/01/2020,06/24/2023,Oregon,Morrow County,233,12302,1894.0009754511461
2182,01/01/2020,06/24/2023,Oregon,Multnomah County,28012,789698,3547.178794931733
2183,01/01/2020,06/24/2023,Oregon,Polk County,2145,89805,2388.508434942375
2184,01/01/2020,06/24/2023,Oregon,Tillamook County,1130,27417,4121.5304373199115
2185,01/01/2020,06/24/2023,Oregon,Umatilla County,2317,80053,2894.332504715626
2186,01/01/2020,06/24/2023,Oregon,Union County,1049,25944,4043.3240826395318
2187,01/01/2020,06/24/2023,Oregon,Wallowa County,293,7674,3818.08704717227
2188,01/01/2020,06/24/2023,Oregon,Wasco County,1279,26333,4857.023506626666
2189,01/01/2020,06/24/2023,Oregon,Washington County,14458,598865,2414.233591877969
2190,01/01/2020,06/24/2023,Oregon,Yamhill County,3630,108644,3341.1877324104416
2191,01/01/2020,06/24/2023,Pennsylvania,Adams County,3299,106748,3090.4560272791996
2192,01/01/2020,06/24/2023,Pennsylvania,Allegheny County,64251,1224825,5245.728981691262
2193,01/01/2020,06/24/2023,Pennsylvania,Armstrong County,2466,64074,3848.674969566439
2194,01/01/2020,06/24/2023,Pennsylvania,Beaver County,7178,165631,4333.729796958299
2195,01/01/2020,06/24/2023,Pennsylvania,Bedford County,1537,47350,3246.0401267159455
2196,01/01/2020,06/24/2023,Pennsylvania,Berks County,14933,432821,3450.156069137126
